Artist,SName
As Crônicas de Nárnia,The Call
As Crônicas de Nárnia,Lucy
As Crônicas de Nárnia,This Is Home
As Crônicas de Nárnia,Can't Take It In
As Crônicas de Nárnia,You're The One
As Crônicas de Nárnia,Open Up Your Eyes
As Crônicas de Nárnia,Oh Johnny Oh Johnny
As Crônicas de Nárnia,There's a Place For Us
As Crônicas de Nárnia,Can't Take It In (Imogen Heap)
As Crônicas de Nárnia,Hero
As Crônicas de Nárnia,I Will Believe
As Crônicas de Nárnia,Instantly
As Crônicas de Nárnia,Lion
As Crônicas de Nárnia,More Than It Seems
As Crônicas de Nárnia,New World
As Crônicas de Nárnia,Remembering You
As Crônicas de Nárnia,Someone Wake Me Up
As Crônicas de Nárnia,Stand Up
As Crônicas de Nárnia,Stronger
As Crônicas de Nárnia,This Home
As Crônicas de Nárnia,Turkish Delight
As Crônicas de Nárnia,Waiting For The World To Fall
As Crônicas de Nárnia,Where (Lisbeth Scott)
As Crônicas de Nárnia,Winter Light (Tim Finn)
As Crônicas de Nárnia,Wunderkind (Alanis Morissette)
C.s.i.,Baba O'riley
C.s.i.,The Number Of The Beast
C.s.i.,Who Are You
C.s.i.,Won't Get Fooled Again
A Knight's Tale (Coração de Cavaleiro),Further On Up The Road - Eric Clapton
A Knight's Tale (Coração de Cavaleiro),Get Ready - Rare Earth
A Knight's Tale (Coração de Cavaleiro),Golden Years - David Bowie
A Knight's Tale (Coração de Cavaleiro),I Want to Take You Higher ? Sly and the Family Stone
A Knight's Tale (Coração de Cavaleiro),Low Rider - War
A Knight's Tale (Coração de Cavaleiro),Takin' Care Of Business - Bachman-Turner Overdrive
A Knight's Tale (Coração de Cavaleiro),The Boys Are Back In Town - Thin Lizzy
A Knight's Tale (Coração de Cavaleiro),We Are The Champions – Robbie Williams & Queen
A Knight's Tale (Coração de Cavaleiro),We Will Rock You - Queen
A Knight's Tale (Coração de Cavaleiro),You Shook Me All Night Long - Ac/dc
I love Paraisópolis,Thinking Out Loud - Ed Sheeran
I love Paraisópolis,Chandelier - Sia
I love Paraisópolis,Uptown Funk! - Mark Ronson (feat. Bruno Mars)
I love Paraisópolis,All About That Bass - Meghan Trainor
I love Paraisópolis,7/11 - Beyoncé
I love Paraisópolis,I Get a Kick Out Of You - Frank Sinatra
I love Paraisópolis,Adore You - Miley Cyrus
I love Paraisópolis,For Your Babies - Simply Red
I love Paraisópolis,Boom Clap - Charli XCX
I love Paraisópolis,Empire - Shakira
I love Paraisópolis,Shadow - Austin Mahone
I love Paraisópolis,Woman Ting - Ce'cile
Noiva Cadáver (Trilha Sonora),According To Plan
Noiva Cadáver (Trilha Sonora),Remains Of The Day
Noiva Cadáver (Trilha Sonora),Tears To Shed
Noiva Cadáver (Trilha Sonora),The Wedding Song
Noiva Cadáver (Trilha Sonora),The Wedding Song Lyrics
Noiva Cadáver (Trilha Sonora),Victor's Piano Solo
Lemonade Mouth,And The Crowd Goes
Lemonade Mouth,Breakthrough
Lemonade Mouth,Determinate
Lemonade Mouth,Don't Ya Wish U Were Us?
Lemonade Mouth,Here We Go
Lemonade Mouth,Livin' On a High Wire
Lemonade Mouth,More Than a Band
Lemonade Mouth,She's So Gone
Lemonade Mouth,Somebody
Lemonade Mouth,Turn Up The Music
Detona Ralph (Trilha Sonora),Bug Hunt (Noisia Remix)
Detona Ralph (Trilha Sonora),Celebration
Detona Ralph (Trilha Sonora),Shut Up and Drive
Detona Ralph (Trilha Sonora),Sugar Rush
Detona Ralph (Trilha Sonora),When I Can See You Again?
Detona Ralph (Trilha Sonora),"Wreck-It, Wreck-It Ralph"
Pretty Little Liars,2am Club - Faster Babe
Pretty Little Liars,2am Club - Let Me Down Easy
Pretty Little Liars,2am Club - Make You Mine
Pretty Little Liars,2am Club - Same Night Sky
Pretty Little Liars,2am Club - Worry About You
Pretty Little Liars,3oh!3 - Don't Trust Me
Pretty Little Liars,A Dangerous Game - Begin Again
Pretty Little Liars,Aidan Hawken - Crush
Pretty Little Liars,Aidan Hawken - Somebody Else
Pretty Little Liars,Allie Moss - Dig With Me
Pretty Little Liars,Amy Stroup - Quiet Hearts
Pretty Little Liars,Angus and Julia Stone - Chocolates & Cigarettes
Pretty Little Liars,Ben's Brother - Beauty Queen
Pretty Little Liars,Britney Spears - Toxic
Pretty Little Liars,"Brooke Waggoner - Go Easy Little Doves, I'll Be Fine"
Pretty Little Liars,Carolina Liar - I'm Not Over
Pretty Little Liars,Chris Arena - Train
Pretty Little Liars,Colbie Caillat - I Won't
Pretty Little Liars,Company Of Thieves - Under The Umbrella
Pretty Little Liars,Diego González - Siempre Tu
Pretty Little Liars,Don't Fence Me In
Pretty Little Liars,Every Breath You Take - Denmark + Winter (The Police - Re:Imagined)
Pretty Little Liars,Evolove - Lie To Me
Pretty Little Liars,Fay Wolf - God Knows
Pretty Little Liars,Flaunt - Girls Love Shoes
Pretty Little Liars,Gemma Hayes - Wicked Game
Pretty Little Liars,Give Us a Little Love
Pretty Little Liars,Hayley Taylor - Plans
Pretty Little Liars,Hayley Taylor - What's Going On
Pretty Little Liars,Ingrid Michaelson - Starting Now
Pretty Little Liars,Jaylene Johnson - Closer
Pretty Little Liars,Jenny and Tyler - As Long As Our Hearts Are Beating
Pretty Little Liars,Kari Kimmel - Remember
Pretty Little Liars,Katie Herzig - I Will Follow
Pretty Little Liars,Katie Herzig - Wish You Well
Pretty Little Liars,Kim Richey - Jack n Jill
Pretty Little Liars,Lucy Hale - Bless Myself
Pretty Little Liars,Matthew Perryman Jones - Out Of Reach
Pretty Little Liars,Matthew Perryman Jones - When The Road Meets The Sun
Pretty Little Liars,Measure - Begin Again
Pretty Little Liars,Meiko - Heard It All Before
Pretty Little Liars,Mozella - More Of You
Pretty Little Liars,Nicole Atkins - Cool Enough
Pretty Little Liars,One Call - Blacklight
Pretty Little Liars,Peter Bradley Adams - Between Us
Pretty Little Liars,Rachel Diggs - Hands Of Time
Pretty Little Liars,Selena Gomez - I Won't Apologise
Pretty Little Liars,Skipping Stones
Pretty Little Liars,So What
Pretty Little Liars,The Fray - Happiness
Pretty Little Liars,The Pierces - Secret
Pretty Little Liars,The Temper Trap - Love Lost
Pretty Little Liars,Trent Dabbs - Turn Our Eyes Away
Pretty Little Liars,White Hinterland - Icarus
Pretty Little Liars,Young Summer - Final Say
Tropa de Elite (filme),Shiny Happy People - REM
Muppets,Muppet Babies Theme
Muppets,I'm Ugly
Muppets,Rainbow Connection
Muppets,Sesame Street
Muppets,Muppet Show Theme Song - Ok Go
Muppets,Smells Like Teen Spirit - The Muppets Barbershop Quartet
Muppets,Bohemian Rhapsody
Muppets,Can You Picture That
Muppets,Love The Ocean
Muppets,Love Led Us Here
Muppets,"Never Before, Never Again"
Muppets,"Hey, A Movie"
Muppets,Muppet Show Theme
Muppets,The Rhyming Song
Muppets,I'm In Love With A Big Blue Frog
Muppets,Life's a Happy Song
Muppets,Cigarettes And Whiskey
Muppets,Rainbow Connection - Weezer Feat. Hayley Williams
Muppets,You Can't Take No For An Answer
Muppets,One Of These Things Is Not Like The Other
Muppets,Delivering Christmas
Muppets,A Face
Muppets,A Friend Is A Friend
Muppets,A Helping Hand
Muppets,A New Way To Walk
Muppets,A Professional Pirate
Muppets,African Alphabet Song
Muppets,Alligator King
Muppets,Back There
Muppets,Bein Green
Muppets,Bein' Green - Andrew Bird
Muppets,Bless Us All
Muppets,Borneo
Muppets,C Is For Cookie
Muppets,Cabin Fever
Muppets,Calypso
Muppets,Camilla
Muppets,Capital I
Muppets,Chairman Of The Board
Muppets,Cheese
Muppets,Cokie Starts With C
Muppets,Couldn't We Ride
Muppets,Cuanto Le Gusta
Muppets,Dance Myself To Sleep
Muppets,Doe Ray Me
Muppets,Doin' The Pigeon
Muppets,Elmo's Song
Muppets,Everybody Wash
Muppets,Five People In My Family
Muppets,For What It's Worth
Muppets,Frogs
Muppets,Fur
Muppets,Goin' For A Ride
Muppets,Halfway Down The Stairs
Muppets,Halfway Down The Stairs - Amy Lee
Muppets,Happiness Hotel
Muppets,Happy Feet
Muppets,I Don't Want To Live On The Moon
Muppets,I Get A Kick Out Of U
Muppets,I Hope That Somethin' Better Comes Along
Muppets,I Hope That Something Better Comes Along - Matt Nathanson
Muppets,I Love Trash
Muppets,I Wish I Could Be Santa Claus
Muppets,I'll Get You What You Want (Cockatoo in Malibu)
Muppets,I'm An Aardvark And I'm Proud
Muppets,I'm Five
Muppets,I'm Going To Go Back There Someday - Rachael Yamagata
Muppets,I'm Gonna Always Love You
Muppets,I'm My Own Grandpaw
Muppets,I'm Number One
Muppets,I've Got A Lovely Bunch Of Coconuts
Muppets,If I Were
Muppets,Imagination
Muppets,Inch By Inch
Muppets,Inchworm
Muppets,It Feels Like Christmas
Muppets,Just One Person
Muppets,Keep Christmas With You All Through The Year
Muppets,Kermit The Frog Club Theme
Muppets,Little Things
Muppets,Lower-case N
Muppets,Man or Muppet
Muppets,Marley And Marley
Muppets,Me Party
Muppets,Movin' Right Along
Muppets,Movin' Right Along - Alkaline Trio
Muppets,Mr. Bassman
Muppets,Mr. Bassman - Sondre Lerche
Muppets,Muppets Tonight
Muppets,N'im Ineteen
Muppets,Nearly Missed
Muppets,Night Life
Muppets,Night Life - Brandon Saller
Muppets,One More Sleep 'til Christmas
Muppets,Onions Make Me Cry
Muppets,Our House
Muppets,Our World
Muppets,Our World - My Morning Jacket
Muppets,Pictures In My Head
Muppets,Piggy's Fantasy
Muppets,Put Down The Duckie
Muppets,Rebel L
Muppets,Room In Your Heart
Muppets,Rub Your Tummy
Muppets,Rubber Ducky
Muppets,Saying Goodbye
Muppets,Scrooge
Muppets,Shiver My Timbers
Muppets,Simon Smith And His Amazing Dancing Bear
Muppets,"Sleep, Sweetums"
Muppets,Somebody Come And Play
Muppets,Something So Right
Muppets,Something's Missing
Muppets,Steppin' Out With A Star
Muppets,Thankful Heart
Muppets,The 'd' Song
Muppets,The Big House
Muppets,The Cat Came Back
Muppets,The First Time It Happens
Muppets,The J Song
Muppets,The Land Of Eight
Muppets,The Lime In The Coconut
Muppets,The Medley
Muppets,The Muppet Fight Song
Muppets,The W Song
Muppets,The Weight (With Jimmy Fallon)
Muppets,There's A New Sound
Muppets,Tomorrow
Muppets,Turn The World Around
Muppets,Up And Down
Muppets,Upidee
Muppets,We All Sing With The Same Voice
Muppets,We Got Us
Muppets,What Are Kids Called?
Muppets,Who?
Muppets,Windmills Of Your Mind
Muppets,Wishing Song
Muppets,Wishing Song - The Airborne Toxic Event
Muppets,Without A Hat
Muppets,Would You Like To Buy An O?
Muppets,Yes We Can
The Sopranos,Woke Up This Morning
Queen Of The Damned (trilha-sonora),Before I'm Dead - Kidneythieves
Queen Of The Damned (trilha-sonora),Body Crumbles - Dry Cell
Queen Of The Damned (trilha-sonora),Down With The Sickness - Disturbed
Queen Of The Damned (trilha-sonora),Forsaken - David Draiman
Queen Of The Damned (trilha-sonora),Not Meant For Me - Wayne Static
Queen Of The Damned (trilha-sonora),Why Won't You Die - Chester Bennington
Icarly,Leave All To Me (theme Song)
Icarly,Stay My Baby
Icarly,About Me?
Icarly,About You Now
Icarly,All Kinds Of Wrong
Icarly,Back To One
Icarly,Blow
Icarly,Coming Home
Icarly,Dancing Crazy
Icarly,Dynamite
Icarly,Generation Love
Icarly,"Hate Me, Love Me"
Icarly,Headphones On
Icarly,Hot n Cold
Icarly,I Will Be
Icarly,I'm Not Gonna Teach Your Boyfriend How To Dance with You
Icarly,Leave It All To Me (Feat. Drake Bell) (Billboard Remix)
Icarly,Million Dollars
Icarly,My World
Icarly,Shakespeare (Acoustic Mix)
Icarly,That's Not My Name
Icarly,The Jokes Is On You
Guitar Hero,Seven Nation Army - The White Stripes
Guitar Hero,Californication - Red Hot Chili Peppers
Guitar Hero,Tom Sawyer - Rush
Guitar Hero,Nothing Else Matters - Metallica
Guitar Hero,Iron Man - Black Sabbath
Guitar Hero,Mississipi Queen - Mountain
Guitar Hero,I Love Rock 'n Roll - Joan Jett
Guitar Hero,Smells Like Teen Spirit - Nirvana
Guitar Hero,Symphony Of Destruction - Megadeth
Guitar Hero,The Kill - 30 Seconds To Mars
Guitar Hero,Blackout - Scorpions
Guitar Hero,Cochise - Audioslave
Guitar Hero,Bark at the Moon - Ozzy Osbourne
Guitar Hero,Helena - My Chemical Romance
Guitar Hero,Freebird (Lynyrd Skynyrd)
Guitar Hero,Ace Of Spades - Motörhead
Guitar Hero,All Star - Smash Mouth
Guitar Hero,Automatic - Tokio Hotel
Guitar Hero,Behind Blue Eyes - Limp Bizkit
Guitar Hero,Black Magic Woman - Santana
Guitar Hero,Blitzkrieg Bop - Ramones
Guitar Hero,Cavemen Rejoice - The Bags
Guitar Hero,Cheat On The Church - Graveyard BBQ
Guitar Hero,Cowboys From Hell - Pantera
Guitar Hero,Crossroads - Cream
Guitar Hero,Fat Lip - Sum 41
Guitar Hero,Get Ready 2 Rokk - Freezepop
Guitar Hero,Guitar Hero - Monkey Steals The Peach
Guitar Hero,Heart Full of Black - Burning Brides
Guitar Hero,Hells Bells - AC/DC
Guitar Hero,Helter Skelter - The Beatles
Guitar Hero,Hey You - The Exies
Guitar Hero,Higher Ground - Red Hot Chili Peppers
Guitar Hero,I Wanna Be Sedated - The Ramones
Guitar Hero,Infected - Bad Religion
Guitar Hero,Killer Queen - Queen
Guitar Hero,Love Me Two Times - The Doors
Guitar Hero,More Than a Feeling - Boston
Guitar Hero,Mother - Dazing
Guitar Hero,No One Knows - Queens of the Stone Age
Guitar Hero,Phantom Of The Opera - Iron Maiden
Guitar Hero,Rock and Roll All Nite - Kiss
Guitar Hero,Rock You Like a Hurricane - Scorpions
Guitar Hero,Rockstar - Nickelback
Guitar Hero,Sail Your Ship By - Count Zero
Guitar Hero,Schools Out - Alice Cooper
Guitar Hero,Sharp Dressed Man - ZZ Top
Guitar Hero,Smoke On The Water - Deep Purple
Guitar Hero,Spanish Castle Magic - Jimi Hendrix
Guitar Hero,Stellar - Incubus
Guitar Hero,Story Of My Life - Social Distortion
Guitar Hero,Surrender - Cheap Trick
Guitar Hero,Take It Off - The Donnas
Guitar Hero,Take Me Out - Franz Ferdinand
Guitar Hero,Texas Flood - Stevie Ray Vaughan
Guitar Hero,Thunder Kiss '65 - White Zombie
Guitar Hero,Unsung - Helmet
Guitar Hero,Wake Me Up When September Ends - Green Day
Guitar Hero,Why Don't You Get a Job - The Offspring
Guitar Hero,Woman - Wolfmother
Guitar Hero,You Got Another Thing Comin' - Judas Priest
Guitar Hero,Ziggy Stardust - David Bowie
High School Band (bandslam),"Amphetamine - I Can't Go On, I'll Go On (feat Aly Michalka)"
High School Band (bandslam),"Everything I Own - I Can't Go On, I'll Go On (featuring Vanessa Hudgens)"
High School Band (bandslam),Femme Fatale - Velvet Undergrond
High School Band (bandslam),I Want You To Want Me - Cheap Trick
High School Band (bandslam),Pretend - Scott Porter and The Glory Dogs
High School Band (bandslam),"Rebel, Rebel - David Bowie"
High School Band (bandslam),Road - Nick Drake
High School Band (bandslam),"Someone To Fall Back On - I Can't Go On, I'll Go On featuring Aly Michalka"
High School Band (bandslam),What Light - Wilco
High School Band (bandslam),Where Are You Now - Honor Society
The Rocky Horror Show,Sweet Transvestite
The Rocky Horror Show,Touch-A Touch-A Touch Me
The Rocky Horror Show,Hot Patootie - Bless My Soul
The Rocky Horror Show,"Science Fiction, Double Feature"
The Rocky Horror Show,The Time Warp
The Rocky Horror Show,I Can Make You A Man
The Rocky Horror Show,I'm Going Home
The Rocky Horror Show,Eddie's Teddy
The Rocky Horror Show,Dammit Janet!
The Rocky Horror Show,I Can Make You a Man (reprise)
The Rocky Horror Show,Once In A While (cena deletada)
The Rocky Horror Show,Over At The Frankenstein Place
The Rocky Horror Show,"Science Fiction, Double Feature (Reprise)"
The Rocky Horror Show,Super Heroes
The Rocky Horror Show,The Floor Show (a. Rose Tint My World b. Fanfare/Don't Dream It c. Wild and Untamed Thing)
The Rocky Horror Show,The Sword Of Damocles
The Rocky Horror Show,You'd Better Wise Up
Pro Evolution Soccer (winning Eleven),Again and Again
Pro Evolution Soccer (winning Eleven),Hurricane Jane
Pro Evolution Soccer (winning Eleven),Echoes In My Head
Pro Evolution Soccer (winning Eleven),Where The Sun Meets The Sea
Pro Evolution Soccer (winning Eleven),Party Hard
Pro Evolution Soccer (winning Eleven),Born To Win
Pro Evolution Soccer (winning Eleven),People Power
Pro Evolution Soccer (winning Eleven),Dirty Little Secret
Pro Evolution Soccer (winning Eleven),Super Stomper
Pro Evolution Soccer (winning Eleven),Atlantis To Interzone
Pro Evolution Soccer (winning Eleven),Holy Pictures
Pro Evolution Soccer (winning Eleven),Hero For a Day
Pro Evolution Soccer (winning Eleven),Do It Again
Pro Evolution Soccer (winning Eleven),Today Somehow
Pro Evolution Soccer (winning Eleven),Not Nineteen Forever
Caras & Bocas,Stand By Me - Seal
Caras & Bocas,The Fear - Lily Allen
Caras & Bocas,No Ordinary Love - João Pinheiro
Caras & Bocas,I'll Be There - AV Project feat. Itauana Ciribelli e Dan Torres
Caras & Bocas,Lovin' You - Rosanah Fiengo
Caras & Bocas,Already Gone - Kelly Clarkson
Caras & Bocas,Funky Bahia - Sergio Mendes (feat. Will.i.am & Siedah Garret)
Caras & Bocas,Lucky - Jason Mraz (feat. Colbie Caillat)
Araguaia (Novela),Pray For You - Jaron and The Long Road To Love
Araguaia (Novela),Babies In Your Dreams - Youth Group
Araguaia (Novela),Blowin' In The Wind - Fiuk
Araguaia (Novela),Cooler Than Me - Mike Posner
Araguaia (Novela),Happy - Marina Elali
Araguaia (Novela),I Never Told You - Colbie Caillat
Araguaia (Novela),I Run To You - Lady Antebellum
Araguaia (Novela),Love Me Tender - Elvis Presley
Araguaia (Novela),Marry Me - Train
Araguaia (Novela),My Baby Left Me - Alexxa
Araguaia (Novela),Rollerblades - Eliza Doolittle
Araguaia (Novela),Steal My Kisses - Ben Harper and The Innocent Criminals
Araguaia (Novela),"This Is Me, This Is You - Marit Larsen"
Araguaia (Novela),Tonight - Alex Max Band
Araguaia (Novela),Valentino - Diane Birch
Os Padrinhos Mágicos,Fairly Oddparents
Os Padrinhos Mágicos,Find Your Voice
Os Padrinhos Mágicos,Icky Vicky
Os Padrinhos Mágicos,My Shiny Teeth And Me
Os Padrinhos Mágicos,"Odd Primates, Abra - Catashtophe"
Os Padrinhos Mágicos,Wish Comes True
Notre Dame de Paris (Musical),Dance My Esmeralda
Notre Dame de Paris (Musical),Age Of The Cathedrals
Notre Dame de Paris (Musical),Shining Like The Sun
Notre Dame de Paris (Musical),So Look no More For Love
Notre Dame de Paris (Musical),Torn Apart
How I Met Your Mother,Fiero
How I Met Your Mother,Food Delivery / Cat Sitting / Cat Funeral
How I Met Your Mother,"Hey, Beautiful (The Solids)"
How I Met Your Mother,La Vie en Rose
How I Met Your Mother,Let's Go To The Mall
How I Met Your Mother,Nothing Suits Me Like A Suit
How I Met Your Mother,Ode To Virginia
How I Met Your Mother,Ps I love You
How I Met Your Mother,Superdate
How I Met Your Mother,Ted Mosby Is a Jerk
How I Met Your Mother,The Beaver Song
How I Met Your Mother,You Fool Around On Your Baby
10 Things I Hate About You,"I Love You, Baby"
10 Things I Hate About You,The Poem
10 Things I Hate About You,Atomic Dog
10 Things I Hate About You,Calypso-spiderbait
10 Things I Hate About You,Even Angels Fall
10 Things I Hate About You,Cruel To Be Kind
10 Things I Hate About You,Can't Take My Eyes Off You
10 Things I Hate About You,Fnt
10 Things I Hate About You,I Know
10 Things I Hate About You,I Want You To Want Me
10 Things I Hate About You,New World-leroy
10 Things I Hate About You,One Week
10 Things I Hate About You,Saturday Night-ta-gana
10 Things I Hate About You,Shout
10 Things I Hate About You,The Weakness In Me
